Category,Metric,varianta_2.2.20 Mean,variantb_2.3.0-beta2 Mean,varianta_2.2.20 P50,variantb_2.3.0-beta2 P50,varianta_2.2.20 P90,variantb_2.3.0-beta2 P90,Unit
:core:identity:compileDebugKotlin,Remove duplicate classes,8.9,9.97,8,10,14,15,ms
:core:identity:compileDebugKotlin,Load current classpath snapshot,9.47,10.33,9,10,16,16,ms
:core:identity:compileDebugKotlin,Compiler initialization time,110.57,100.73,96,102,137,134,ms
:core:identity:compileDebugKotlin,Task action before worker execution,29.73,26.03,27,26,46,42,ms
:core:identity:compileDebugKotlin,Compiler translation to IR,1201.57,1189.97,1246,1173,1387,1406,ms
:core:identity:compileDebugKotlin,Clear jar cache,4.29,4.31,4,5,9,7,ms
:core:identity:compileDebugKotlin,Spent time before task action,90.13,81.0,81,77,121,115,ms
:core:identity:compileDebugKotlin,Sources compilation round,4304.53,4279.07,4319,4253,4905,4923,ms
:core:identity:compileDebugKotlin,Compiler backend,436.4,398.2,432,359,607,555,ms
:core:identity:compileDebugKotlin,Run compilation,4564.6,4542.67,4564,4506,5165,5222,ms
:core:identity:compileDebugKotlin,Compiler IR lowering,494.5,509.77,464,457,647,726,ms
:core:identity:compileDebugKotlin,Compiler code analysis,1599.43,1655.63,1575,1687,1884,1876,ms
:core:identity:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,42.3,47.47,42,48,65,72,ms
:core:identity:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:identity:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Number of lines analyzed,300,300,300,300,300,300,
:core:identity:compileDebugKotlin,Analysis lines per second,190,182,190,178,218,207,
:core:identity:compileDebugKotlin,Number of classpath entries,96,96,96,96,96,96,
:core:identity:compileDebugKotlin,Size of classpath snapshot,5.4,5.5,5,6,5,6,MB
:core:identity:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Size of shrunk classpath snapshot,23.6,23.6,24,24,24,24,KB
:core:identity:compileDebugKotlin,Code generation lines per second,333,350,333,370,424,483,
:core:identity:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,95,95,95,95,95,95,
:core:identity:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Total size of the cache directory,519.3,535.5,519,536,519,536,KB
:core:identity:compileDebugKotlin,Clear output,4.0,3.0,4,3,5,3,ms
:core:identity:compileDebugKotlin,Save shrunk current classpath snapshot,3.38,3.38,3,3,8,7,ms
:core:identity:compileDebugKotlin,Clear outputs on rebuild,2.0,2.5,2,3,2,3,ms
:core:location:compileDebugKotlin,Compiler code generation,1029.5,912.97,1022,937,1413,1109,ms
:core:location:compileDebugKotlin,Update caches,13.87,11.63,13,12,23,16,ms
:core:location:compileDebugKotlin,Connect to Kotlin daemon,24.03,20.6,24,20,31,30,ms
:core:location:compileDebugKotlin,Incremental compilation in daemon,4689.6,4637.07,4723,4702,5210,5216,ms
:core:location:compileDebugKotlin,Start gradle worker,4.07,3.23,4,3,9,7,ms
:core:location:compileDebugKotlin,Calculate output size,3.13,2.97,2,1,7,8,ms
:core:location:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,63.2,64.9,67,65,83,89,ms
:core:location:compileDebugKotlin,Total Gradle task time,5025.67,4984.27,5113,5059,5622,5628,ms
:core:location:compileDebugKotlin,Run compilation in Gradle worker,4763.77,4711.33,4797,4777,5290,5278,ms
:core:location:compileDebugKotlin,Remove duplicate classes,10.43,9.97,10,10,19,17,ms
:core:location:compileDebugKotlin,Load current classpath snapshot,11.33,10.37,11,10,21,17,ms
:core:location:compileDebugKotlin,Compiler initialization time,77.33,92.03,71,78,116,155,ms
:core:location:compileDebugKotlin,Task action before worker execution,33.67,32.47,31,30,44,44,ms
:core:location:compileDebugKotlin,Compiler translation to IR,1269.33,1241.5,1246,1243,1550,1519,ms
:core:location:compileDebugKotlin,Clear jar cache,3.48,3.88,3,3,7,8,ms
:core:location:compileDebugKotlin,Spent time before task action,95.47,91.9,93,84,142,125,ms
:core:location:compileDebugKotlin,Sources compilation round,4457.83,4398.83,4468,4447,4965,4959,ms
:core:location:compileDebugKotlin,Compiler backend,493.43,414.87,460,394,639,531,ms
:core:location:compileDebugKotlin,Run compilation,4732.0,4683.67,4759,4750,5249,5256,ms
:core:location:compileDebugKotlin,Compiler IR lowering,535.57,497.7,525,527,709,620,ms
:core:location:compileDebugKotlin,Compiler code analysis,1594.9,1674.9,1562,1660,1882,1905,ms
:core:location:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,48.13,51.47,50,49,65,73,ms
:core:location:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:location:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:location:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:location:compileDebugKotlin,Number of lines analyzed,286,286,286,286,286,286,
:core:location:compileDebugKotlin,Analysis lines per second,180,172,183,172,209,202,
:core:location:compileDebugKotlin,Number of classpath entries,96,96,96,96,96,96,
:core:location:compileDebugKotlin,Size of classpath snapshot,5.4,5.5,5,6,5,6,MB
:core:location:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:location:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:core:location:compileDebugKotlin,Code generation lines per second,289,323,279,305,386,450,
:core:location:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,95,95,95,95,95,95,
:core:location:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:location:compileDebugKotlin,Total size of the cache directory,520.8,537.0,521,537,521,537,KB
:core:location:compileDebugKotlin,Save shrunk current classpath snapshot,5.22,2.73,5,3,11,4,ms
:core:location:compileDebugKotlin,Clear outputs on rebuild,4.0,,4,,7,,ms
:core:location:compileDebugKotlin,Clear output,3.5,3.0,4,2,4,6,ms
:core:location:compileDebugKotlin,Store build info,3.0,,3,,3,,ms
:core:log:compileDebugKotlin,Compiler code generation,915.83,888.73,914,856,1044,1145,ms
:core:log:compileDebugKotlin,Update caches,14.1,19.6,13,14,21,20,ms
:core:log:compileDebugKotlin,Connect to Kotlin daemon,23.7,31.3,22,22,34,78,ms
:core:log:compileDebugKotlin,Incremental compilation in daemon,4094.1,4066.73,4027,4018,4709,4722,ms
:core:log:compileDebugKotlin,Start gradle worker,4.6,5.27,4,5,10,9,ms
:core:log:compileDebugKotlin,Calculate output size,2.79,2.97,3,4,6,5,ms
:core:log:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,58.6,60.43,57,60,85,86,ms
:core:log:compileDebugKotlin,Total Gradle task time,4404.03,4400.33,4325,4393,4982,5152,ms
:core:log:compileDebugKotlin,Run compilation in Gradle worker,4159.03,4144.2,4082,4151,4770,4804,ms
:core:log:compileDebugKotlin,Remove duplicate classes,11.03,9.77,10,9,17,15,ms
:core:log:compileDebugKotlin,Load current classpath snapshot,12.0,10.3,11,11,19,15,ms
:core:log:compileDebugKotlin,Compiler initialization time,72.03,65.07,70,59,112,92,ms
:core:log:compileDebugKotlin,Task action before worker execution,33.87,35.37,33,36,46,47,ms
:core:log:compileDebugKotlin,Compiler translation to IR,1156.13,1136.4,1134,1130,1437,1333,ms
:core:log:compileDebugKotlin,Spent time before task action,103.8,97.2,105,99,133,131,ms
:core:log:compileDebugKotlin,Sources compilation round,3868.53,3829.63,3809,3814,4494,4484,ms
:core:log:compileDebugKotlin,Compiler backend,429.33,407.97,437,378,532,633,ms
:core:log:compileDebugKotlin,Run compilation,4130.1,4107.7,4054,4093,4743,4757,ms
:core:log:compileDebugKotlin,Compiler IR lowering,486.03,480.3,484,489,565,649,ms
:core:log:compileDebugKotlin,Compiler code analysis,1331.33,1331.5,1318,1334,1653,1550,ms
:core:log:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,43.67,46.33,43,46,65,68,ms
:core:log:compileDebugKotlin,Save shrunk current classpath snapshot,3.08,2.64,3,3,7,6,ms
:core:log:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:log:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:log:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:log:compileDebugKotlin,Number of lines analyzed,292,292,292,292,292,292,
:core:log:compileDebugKotlin,Analysis lines per second,223,221,221,219,274,256,
:core:log:compileDebugKotlin,Number of classpath entries,96,96,96,96,96,96,
:core:log:compileDebugKotlin,Size of classpath snapshot,5.4,5.4,5,5,5,5,MB
:core:log:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:log:compileDebugKotlin,Size of shrunk classpath snapshot,25.0,25.0,25,25,25,25,KB
:core:log:compileDebugKotlin,Code generation lines per second,321,341,319,341,367,472,
:core:log:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,95,95,95,95,95,95,
:core:log:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:log:compileDebugKotlin,Total size of the cache directory,524.9,541.1,525,541,525,541,KB
:core:log:compileDebugKotlin,Clear jar cache,1.92,2.0,1,2,4,3,ms
:core:log:compileDebugKotlin,Clear output,3.0,3.33,3,4,3,5,ms
:core:login:compileDebugKotlin,Compiler code generation,851.53,859.73,857,861,1008,1007,ms
:core:login:compileDebugKotlin,Update caches,13.87,21.67,15,14,18,19,ms
:core:login:compileDebugKotlin,Connect to Kotlin daemon,23.43,30.63,24,22,33,94,ms
:core:login:compileDebugKotlin,Incremental compilation in daemon,4086.7,4082.57,4209,4098,4478,4590,ms
:core:login:compileDebugKotlin,Start gradle worker,3.53,5.13,3,4,8,10,ms
:core:login:compileDebugKotlin,Calculate output size,3.24,3.27,3,3,7,7,ms
:core:login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,63.43,83.2,59,72,80,87,ms
:core:login:compileDebugKotlin,Total Gradle task time,4425.5,4458.93,4498,4476,4895,4916,ms
:core:login:compileDebugKotlin,Run compilation in Gradle worker,4162.83,4154.77,4270,4185,4661,4648,ms
:core:login:compileDebugKotlin,Remove duplicate classes,10.07,11.13,10,11,16,14,ms
:core:login:compileDebugKotlin,Load current classpath snapshot,10.87,12.13,11,11,17,17,ms
:core:login:compileDebugKotlin,Compiler initialization time,64.57,65.27,70,66,81,85,ms
:core:login:compileDebugKotlin,Task action before worker execution,30.5,47.87,30,36,39,60,ms
:core:login:compileDebugKotlin,Compiler translation to IR,1117.6,1001.4,1113,996,1374,1163,ms
:core:login:compileDebugKotlin,Spent time before task action,96.2,117.1,91,98,113,140,ms
:core:login:compileDebugKotlin,Sources compilation round,3862.97,3803.07,3937,3834,4236,4199,ms
:core:login:compileDebugKotlin,Compiler backend,403.3,368.87,410,356,501,472,ms
:core:login:compileDebugKotlin,Run compilation,4133.77,4118.87,4245,4155,4634,4619,ms
:core:login:compileDebugKotlin,Compiler IR lowering,447.63,490.37,435,489,565,571,ms
:core:login:compileDebugKotlin,Compiler code analysis,1392.67,1449.5,1412,1459,1621,1635,ms
:core:login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,48.87,68.47,45,56,55,71,ms
:core:login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:login:compileDebugKotlin,Number of lines analyzed,257,257,257,257,257,257,
:core:login:compileDebugKotlin,Analysis lines per second,186,178,182,176,229,205,
:core:login:compileDebugKotlin,Number of classpath entries,96,96,96,96,96,96,
:core:login:compileDebugKotlin,Size of classpath snapshot,5.4,5.4,5,5,5,5,MB
:core:login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:login:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:core:login:compileDebugKotlin,Code generation lines per second,311,303,299,298,415,352,
:core:login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,95,95,95,95,95,95,
:core:login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:login:compileDebugKotlin,Total size of the cache directory,516.6,532.8,517,533,517,533,KB
:core:login:compileDebugKotlin,Clear jar cache,3.75,2.71,3,2,10,8,ms
:core:login:compileDebugKotlin,Clear outputs on rebuild,4.0,,4,,4,,ms
:core:login:compileDebugKotlin,Save shrunk current classpath snapshot,4.67,2.0,4,2,10,3,ms
:core:login:compileDebugKotlin,Clear output,1.5,1.5,2,2,2,2,ms
:core:login:compileDebugKotlin,Store build info,2.5,1.5,3,2,3,2,ms
:core:message:compileDebugKotlin,Compiler code generation,661.87,660.43,656,648,846,871,ms
:core:message:compileDebugKotlin,Update caches,14.7,11.03,10,10,17,18,ms
:core:message:compileDebugKotlin,Connect to Kotlin daemon,18.57,16.2,20,17,25,23,ms
:core:message:compileDebugKotlin,Incremental compilation in daemon,3594.23,3610.07,3562,3618,4137,3950,ms
:core:message:compileDebugKotlin,Start gradle worker,2.23,2.07,1,1,5,5,ms
:core:message:compileDebugKotlin,Calculate output size,2.69,2.37,2,1,6,5,ms
:core:message:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,48.37,54.67,49,54,68,74,ms
:core:message:compileDebugKotlin,Total Gradle task time,3846.8,3878.73,3781,3875,4476,4410,ms
:core:message:compileDebugKotlin,Run compilation in Gradle worker,3646.87,3669.33,3612,3665,4193,4008,ms
:core:message:compileDebugKotlin,Remove duplicate classes,8.33,8.93,8,8,14,17,ms
:core:message:compileDebugKotlin,Load current classpath snapshot,9.07,9.5,9,9,14,18,ms
:core:message:compileDebugKotlin,Compiler initialization time,85.67,102.7,85,95,113,151,ms
:core:message:compileDebugKotlin,Task action before worker execution,19.0,20.93,19,18,31,30,ms
:core:message:compileDebugKotlin,Compiler translation to IR,974.1,968.87,972,980,1241,1157,ms
:core:message:compileDebugKotlin,Clear jar cache,3.32,3.27,3,2,6,5,ms
:core:message:compileDebugKotlin,Spent time before task action,73.77,59.63,64,59,122,83,ms
:core:message:compileDebugKotlin,Sources compilation round,3408.2,3415.97,3351,3421,3959,3751,ms
:core:message:compileDebugKotlin,Compiler backend,327.87,287.8,319,277,493,378,ms
:core:message:compileDebugKotlin,Run compilation,3621.67,3646.93,3593,3646,4167,3987,ms
:core:message:compileDebugKotlin,Compiler IR lowering,333.63,372.1,321,377,446,489,ms
:core:message:compileDebugKotlin,Compiler code analysis,1326.9,1308.33,1299,1300,1573,1530,ms
:core:message:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,36.3,42.57,36,40,53,54,ms
:core:message:compileDebugKotlin,Save shrunk current classpath snapshot,2.29,2.25,2,3,5,3,ms
:core:message:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:message:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:message:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:message:compileDebugKotlin,Number of lines analyzed,257,257,257,257,257,257,
:core:message:compileDebugKotlin,Analysis lines per second,196,199,198,197,222,240,
:core:message:compileDebugKotlin,Number of classpath entries,96,96,96,96,96,96,
:core:message:compileDebugKotlin,Size of classpath snapshot,5.4,5.4,5,5,5,5,MB
:core:message:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:message:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:core:message:compileDebugKotlin,Code generation lines per second,410,407,391,396,550,538,
:core:message:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,95,95,95,95,95,95,
:core:message:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:message:compileDebugKotlin,Total size of the cache directory,517.9,534.1,518,534,518,534,KB
:core:message:compileDebugKotlin,Clear output,1.33,45.5,1,46,2,90,ms
:core:message:compileDebugKotlin,Clear outputs on rebuild,2.67,2.67,3,1,3,6,ms
:core:message:compileDebugKotlin,Store build info,5.0,3.0,5,3,5,3,ms
:core:network:compileDebugKotlin,Compiler code generation,760.6,684.23,764,674,985,822,ms
:core:network:compileDebugKotlin,Update caches,10.77,9.83,11,10,17,16,ms
:core:network:compileDebugKotlin,Connect to Kotlin daemon,20.17,30.8,21,18,27,43,ms
:core:network:compileDebugKotlin,Incremental compilation in daemon,3629.33,3624.17,3621,3673,4096,4185,ms
:core:network:compileDebugKotlin,Start gradle worker,4.13,3.77,4,3,7,9,ms
:core:network:compileDebugKotlin,Calculate output size,2.37,3.4,1,4,6,7,ms
:core:network:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,70.67,62.1,56,58,94,83,ms
:core:network:compileDebugKotlin,Total Gradle task time,3927.37,3915.83,3883,3964,4566,4494,ms
:core:network:compileDebugKotlin,Run compilation in Gradle worker,3690.5,3700.23,3671,3728,4148,4262,ms
:core:network:compileDebugKotlin,Remove duplicate classes,8.13,9.3,7,9,17,16,ms
:core:network:compileDebugKotlin,Load current classpath snapshot,8.7,10.07,8,10,17,17,ms
:core:network:compileDebugKotlin,Compiler initialization time,75.53,76.83,73,70,107,108,ms
:core:network:compileDebugKotlin,Task action before worker execution,29.77,25.33,30,26,38,34,ms
:core:network:compileDebugKotlin,Compiler translation to IR,1016.4,1035.73,970,1049,1318,1273,ms
:core:network:compileDebugKotlin,Spent time before task action,91.97,70.5,84,67,103,100,ms
:core:network:compileDebugKotlin,Sources compilation round,3397.97,3401.83,3365,3460,3886,3795,ms
:core:network:compileDebugKotlin,Compiler backend,361.07,308.7,361,307,482,387,ms
:core:network:compileDebugKotlin,Run compilation,3664.33,3664.37,3648,3695,4125,4220,ms
:core:network:compileDebugKotlin,Compiler IR lowering,399.23,375.1,407,375,517,472,ms
:core:network:compileDebugKotlin,Compiler code analysis,1179.97,1231.37,1167,1214,1408,1537,ms
:core:network:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,59.13,44.07,45,45,71,64,ms
:core:network:compileDebugKotlin,Save shrunk current classpath snapshot,2.8,20.56,3,3,3,158,ms
:core:network:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:network:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:network:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:network:compileDebugKotlin,Number of lines analyzed,286,286,286,286,286,286,
:core:network:compileDebugKotlin,Analysis lines per second,244,237,245,235,275,287,
:core:network:compileDebugKotlin,Number of classpath entries,96,96,96,96,96,96,
:core:network:compileDebugKotlin,Size of classpath snapshot,5.4,5.4,5,5,5,5,MB
:core:network:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:network:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:core:network:compileDebugKotlin,Code generation lines per second,394,431,374,424,549,508,
:core:network:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,95,95,95,95,95,95,
:core:network:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:network:compileDebugKotlin,Total size of the cache directory,520.3,536.5,520,537,520,537,KB
:core:network:compileDebugKotlin,Clear jar cache,2.57,2.47,2,2,8,7,ms
:core:network:compileDebugKotlin,Store build info,4.25,,5,,7,,ms
:core:notification:compileDebugKotlin,Compiler code generation,790.67,746.97,754,732,1017,918,ms
:core:notification:compileDebugKotlin,Update caches,14.73,10.73,11,11,17,15,ms
:core:notification:compileDebugKotlin,Connect to Kotlin daemon,23.57,34.07,19,20,28,34,ms
:core:notification:compileDebugKotlin,Incremental compilation in daemon,3601.6,3578.23,3613,3525,4262,4064,ms
:core:notification:compileDebugKotlin,Start gradle worker,2.93,3.13,2,3,6,7,ms
:core:notification:compileDebugKotlin,Calculate output size,2.17,3.2,1,3,5,7,ms
:core:notification:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,65.07,59.67,57,58,77,91,ms
:core:notification:compileDebugKotlin,Total Gradle task time,3878.0,3883.23,3873,3821,4597,4342,ms
:core:notification:compileDebugKotlin,Run compilation in Gradle worker,3655.57,3649.03,3658,3588,4321,4107,ms
:core:notification:compileDebugKotlin,Remove duplicate classes,13.73,10.17,9,10,13,19,ms
:core:notification:compileDebugKotlin,Load current classpath snapshot,15.03,11.27,10,10,16,19,ms
:core:notification:compileDebugKotlin,Compiler initialization time,73.17,70.63,69,62,108,107,ms
:core:notification:compileDebugKotlin,Task action before worker execution,30.63,33.57,28,29,47,48,ms
:core:notification:compileDebugKotlin,Compiler translation to IR,950.23,999.47,941,986,1107,1266,ms
:core:notification:compileDebugKotlin,Spent time before task action,84.8,99.13,76,73,104,203,ms
:core:notification:compileDebugKotlin,Sources compilation round,3384.83,3361.07,3420,3338,3900,3766,ms
:core:notification:compileDebugKotlin,Compiler backend,358.23,322.13,361,316,448,410,ms
:core:notification:compileDebugKotlin,Run compilation,3628.0,3609.07,3640,3556,4296,4089,ms
:core:notification:compileDebugKotlin,Compiler IR lowering,431.97,424.13,425,429,585,516,ms
:core:notification:compileDebugKotlin,Compiler code analysis,1193.23,1194.3,1143,1201,1480,1388,ms
:core:notification:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,47.2,45.87,45,47,61,68,ms
:core:notification:compileDebugKotlin,Save shrunk current classpath snapshot,5.0,2.44,4,2,10,6,ms
:core:notification:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:notification:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:notification:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:notification:compileDebugKotlin,Number of lines analyzed,286,286,286,286,286,286,
:core:notification:compileDebugKotlin,Analysis lines per second,244,242,250,238,303,309,
:core:notification:compileDebugKotlin,Number of classpath entries,96,96,96,96,96,96,
:core:notification:compileDebugKotlin,Size of classpath snapshot,5.4,5.5,5,6,5,6,MB
:core:notification:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:notification:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:core:notification:compileDebugKotlin,Code generation lines per second,375,395,379,390,504,497,
:core:notification:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,95,95,95,95,95,95,
:core:notification:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:notification:compileDebugKotlin,Total size of the cache directory,526.8,543.0,527,543,527,543,KB
:core:notification:compileDebugKotlin,Clear jar cache,1.13,3.5,1,3,2,6,ms
:core:notification:compileDebugKotlin,Store build info,3.0,,3,,3,,ms
:core:notification:compileDebugKotlin,Clear outputs on rebuild,1.33,,1,,2,,ms
:core:post:compileDebugKotlin,Compiler code generation,830.83,762.9,808,755,1081,932,ms
:core:post:compileDebugKotlin,Update caches,9.33,11.2,9,11,15,17,ms
:core:post:compileDebugKotlin,Connect to Kotlin daemon,31.6,20.73,20,19,95,28,ms
:core:post:compileDebugKotlin,Incremental compilation in daemon,3474.83,3444.07,3385,3438,4102,4001,ms
:core:post:compileDebugKotlin,Start gradle worker,2.63,3.57,2,3,7,7,ms
:core:post:compileDebugKotlin,Calculate output size,2.5,3.47,1,4,7,7,ms
:core:post:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,45.6,55.13,42,56,66,79,ms
:core:post:compileDebugKotlin,Total Gradle task time,3758.87,3692.87,3646,3672,4636,4266,ms
:core:post:compileDebugKotlin,Run compilation in Gradle worker,3543.77,3493.93,3437,3489,4270,4066,ms
:core:post:compileDebugKotlin,Remove duplicate classes,5.93,9.4,6,9,10,17,ms
:core:post:compileDebugKotlin,Load current classpath snapshot,6.4,10.2,6,10,10,17,ms
:core:post:compileDebugKotlin,Compiler initialization time,78.8,58.07,64,58,188,76,ms
:core:post:compileDebugKotlin,Task action before worker execution,29.17,27.5,31,27,44,40,ms
:core:post:compileDebugKotlin,Compiler translation to IR,926.93,951.37,941,951,1082,1111,ms
:core:post:compileDebugKotlin,Spent time before task action,90.8,77.97,75,77,106,104,ms
:core:post:compileDebugKotlin,Sources compilation round,3298.47,3236.93,3221,3210,3927,3829,ms
:core:post:compileDebugKotlin,Compiler backend,368.03,317.87,369,332,517,384,ms
:core:post:compileDebugKotlin,Run compilation,3508.33,3469.3,3408,3466,4238,4033,ms
:core:post:compileDebugKotlin,Compiler IR lowering,462.4,444.5,455,426,583,556,ms
:core:post:compileDebugKotlin,Compiler code analysis,1130.43,1151.73,1076,1165,1481,1341,ms
:core:post:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,36.57,41.93,32,41,51,63,ms
:core:post:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:post:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:post:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:post:compileDebugKotlin,Number of lines analyzed,286,286,286,286,286,286,
:core:post:compileDebugKotlin,Analysis lines per second,258,252,266,245,298,301,
:core:post:compileDebugKotlin,Number of classpath entries,96,96,96,96,96,96,
:core:post:compileDebugKotlin,Size of classpath snapshot,5.4,5.4,5,5,5,5,MB
:core:post:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:post:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:core:post:compileDebugKotlin,Code generation lines per second,353,388,354,378,433,478,
:core:post:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,95,95,95,95,95,95,
:core:post:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:post:compileDebugKotlin,Total size of the cache directory,518.8,535.0,519,535,519,535,KB
:core:post:compileDebugKotlin,Clear jar cache,2.4,1.5,2,1,4,3,ms
:core:post:compileDebugKotlin,Save shrunk current classpath snapshot,4.0,3.5,3,3,7,10,ms
:core:post:compileDebugKotlin,Clear output,3.33,3.5,3,4,5,4,ms
:core:post:compileDebugKotlin,Store build info,5.33,6.0,5,6,7,6,ms
:core:profile:compileDebugKotlin,Compiler code generation,688.97,727.67,627,653,1048,1266,ms
:core:profile:compileDebugKotlin,Update caches,23.67,9.97,11,10,16,16,ms
:core:profile:compileDebugKotlin,Connect to Kotlin daemon,15.33,15.87,15,15,23,25,ms
:core:profile:compileDebugKotlin,Incremental compilation in daemon,3674.8,3525.37,3677,3389,4255,4168,ms
:core:profile:compileDebugKotlin,Start gradle worker,2.93,2.67,2,2,6,6,ms
:core:profile:compileDebugKotlin,Calculate output size,3.33,3.1,2,2,6,7,ms
:core:profile:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,72.0,60.4,51,50,102,77,ms
:core:profile:compileDebugKotlin,Total Gradle task time,3952.4,3811.63,3956,3687,4612,4412,ms
:core:profile:compileDebugKotlin,Run compilation in Gradle worker,3732.17,3581.63,3725,3438,4333,4225,ms
:core:profile:compileDebugKotlin,Remove duplicate classes,7.4,7.23,6,7,18,11,ms
:core:profile:compileDebugKotlin,Load current classpath snapshot,9.13,8.47,7,8,19,12,ms
:core:profile:compileDebugKotlin,Compiler initialization time,97.43,80.7,90,83,133,107,ms
:core:profile:compileDebugKotlin,Task action before worker execution,23.43,23.3,23,24,36,35,ms
:core:profile:compileDebugKotlin,Compiler translation to IR,1031.97,939.9,985,878,1498,1222,ms
