Category,Metric,varianta_2.2.21 Mean,variantb_2.3.0 Mean,varianta_2.2.21 P50,variantb_2.3.0 P50,varianta_2.2.21 P90,variantb_2.3.0 P90,Unit
:domain:document-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:document-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:document-contact:compileDebugKotlin,Save shrunk current classpath snapshot,1.67,2.33,2,3,3,3,ms
:domain:document-contact:compileDebugKotlin,Clear output,2.0,,2,,2,,ms
:domain:event-contact:compileDebugKotlin,Run compilation,4138.58,3966.92,4051,4078,4712,4610,ms
:domain:event-contact:compileDebugKotlin,Load current classpath snapshot,8.3,7.3,8,6,12,12,ms
:domain:event-contact:compileDebugKotlin,Task action before worker execution,26.48,24.12,23,21,39,38,ms
:domain:event-contact:compileDebugKotlin,Compiler backend,478.8,495.06,451,454,657,720,ms
:domain:event-contact:compileDebugKotlin,Compiler IR lowering,770.7,792.92,745,786,1114,1011,ms
:domain:event-contact:compileDebugKotlin,Remove duplicate classes,7.36,6.54,7,5,12,11,ms
:domain:event-contact:compileDebugKotlin,Start gradle worker,1.72,1.66,1,1,3,4,ms
:domain:event-contact:compileDebugKotlin,Incremental compilation in daemon,4100.34,3939.38,4003,4030,4687,4586,ms
:domain:event-contact:compileDebugKotlin,Update caches,17.66,15.24,19,14,23,22,ms
:domain:event-contact:compileDebugKotlin,Sources compilation round,3876.52,3728.94,3815,3839,4495,4280,ms
:domain:event-contact:compileDebugKotlin,Spent time before task action,90.0,83.88,85,85,132,115,ms
:domain:event-contact:compileDebugKotlin,Connect to Kotlin daemon,15.1,11.7,8,7,18,13,ms
:domain:event-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,51.42,49.9,57,43,68,72,ms
:domain:event-contact:compileDebugKotlin,Calculate output size,2.06,2.28,1,2,4,4,ms
:domain:event-contact:compileDebugKotlin,Compiler initialization time,84.84,62.36,66,65,93,88,ms
:domain:event-contact:compileDebugKotlin,Run compilation in Gradle worker,4158.26,3982.46,4068,4090,4724,4625,ms
:domain:event-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.71,2.5,3,3,3,3,ms
:domain:event-contact:compileDebugKotlin,Clear jar cache,1.68,1.68,1,1,4,3,ms
:domain:event-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,40.28,39.76,46,35,52,59,ms
:domain:event-contact:compileDebugKotlin,Compiler code analysis,970.36,960.36,880,903,1419,1248,ms
:domain:event-contact:compileDebugKotlin,Total Gradle task time,4439.56,4275.4,4335,4378,5057,5052,ms
:domain:event-contact:compileDebugKotlin,Compiler translation to IR,1343.42,1189.96,1243,1166,1772,1415,ms
:domain:event-contact:compileDebugKotlin,Compiler code generation,1249.98,1288.54,1227,1286,1695,1629,ms
:domain:event-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,131,131,131,131,131,131,
:domain:event-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:event-contact:compileDebugKotlin,Number of lines analyzed,1166,1166,1166,1166,1166,1166,
:domain:event-contact:compileDebugKotlin,Size of shrunk classpath snapshot,53.3,53.3,53,53,53,53,KB
:domain:event-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:event-contact:compileDebugKotlin,Number of classpath entries,132,132,132,132,132,132,
:domain:event-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:event-contact:compileDebugKotlin,Code generation lines per second,967,943,950,906,1226,1215,
:domain:event-contact:compileDebugKotlin,Size of classpath snapshot,9.3,9.3,9,9,9,9,MB
:domain:event-contact:compileDebugKotlin,Total size of the cache directory,696.9,713.3,697,713,697,713,KB
:domain:event-contact:compileDebugKotlin,Analysis lines per second,1271,1265,1325,1292,1556,1511,
:domain:event-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:event-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:event-contact:compileDebugKotlin,Store build info,2.75,,3,,5,,ms
:domain:event-contact:compileDebugKotlin,Clear output,3.0,,3,,3,,ms
:domain:event-contact:compileDebugKotlin,Clear outputs on rebuild,1.0,3.0,1,3,1,3,ms
:domain:file-contact:compileDebugKotlin,Run compilation,3588.68,3506.66,3534,3529,4247,4044,ms
:domain:file-contact:compileDebugKotlin,Load current classpath snapshot,8.42,5.5,6,6,9,9,ms
:domain:file-contact:compileDebugKotlin,Task action before worker execution,25.62,25.1,27,27,35,33,ms
:domain:file-contact:compileDebugKotlin,Compiler backend,416.22,383.68,407,383,554,519,ms
:domain:file-contact:compileDebugKotlin,Compiler IR lowering,645.4,663.94,611,622,804,891,ms
:domain:file-contact:compileDebugKotlin,Remove duplicate classes,7.8,4.98,5,5,8,9,ms
:domain:file-contact:compileDebugKotlin,Start gradle worker,1.8,1.8,1,1,4,4,ms
:domain:file-contact:compileDebugKotlin,Incremental compilation in daemon,3554.8,3474.54,3509,3472,4225,4012,ms
:domain:file-contact:compileDebugKotlin,Update caches,14.52,13.82,16,13,21,21,ms
:domain:file-contact:compileDebugKotlin,Sources compilation round,3358.08,3261.82,3308,3239,4004,3796,ms
:domain:file-contact:compileDebugKotlin,Spent time before task action,81.66,81.48,78,75,109,99,ms
:domain:file-contact:compileDebugKotlin,Connect to Kotlin daemon,17.74,17.94,10,11,19,23,ms
:domain:file-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,49.14,41.5,49,38,67,55,ms
:domain:file-contact:compileDebugKotlin,Calculate output size,1.88,2.4,1,1,4,5,ms
:domain:file-contact:compileDebugKotlin,Compiler initialization time,44.88,44.76,41,43,73,68,ms
:domain:file-contact:compileDebugKotlin,Run compilation in Gradle worker,3610.18,3528.24,3543,3544,4305,4068,ms
:domain:file-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,37.72,33.8,42,28,53,46,ms
:domain:file-contact:compileDebugKotlin,Compiler code analysis,818.82,813.9,787,782,986,987,ms
:domain:file-contact:compileDebugKotlin,Total Gradle task time,3876.1,3799.8,3758,3807,4574,4448,ms
:domain:file-contact:compileDebugKotlin,Compiler translation to IR,1224.64,1136.08,1142,1101,1694,1339,ms
:domain:file-contact:compileDebugKotlin,Compiler code generation,1062.16,1048.2,1034,1010,1328,1313,ms
:domain:file-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,109,109,109,109,109,109,
:domain:file-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:file-contact:compileDebugKotlin,Number of lines analyzed,981,981,981,981,981,981,
:domain:file-contact:compileDebugKotlin,Size of shrunk classpath snapshot,45.3,45.3,45,45,45,45,KB
:domain:file-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:file-contact:compileDebugKotlin,Number of classpath entries,110,110,110,110,110,110,
:domain:file-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:file-contact:compileDebugKotlin,Code generation lines per second,961,966,948,970,1206,1163,
:domain:file-contact:compileDebugKotlin,Size of classpath snapshot,7.1,7.1,7,7,7,7,MB
:domain:file-contact:compileDebugKotlin,Total size of the cache directory,679.5,695.8,680,696,680,696,KB
:domain:file-contact:compileDebugKotlin,Analysis lines per second,1253,1244,1247,1254,1546,1544,
:domain:file-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:file-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:file-contact:compileDebugKotlin,Clear jar cache,1.62,1.96,1,2,3,4,ms
:domain:file-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.6,2.25,3,2,4,4,ms
:domain:file-contact:compileDebugKotlin,Clear outputs on rebuild,2.0,2.0,2,2,3,2,ms
:domain:file-contact:compileDebugKotlin,Store build info,1.0,,1,,1,,ms
:domain:file-contact:compileDebugKotlin,Clear output,1.0,1.0,1,1,1,1,ms
:domain:forecast-contact:compileDebugKotlin,Run compilation,2942.6,2883.06,2948,2810,3512,3337,ms
:domain:forecast-contact:compileDebugKotlin,Load current classpath snapshot,5.54,4.8,5,4,9,8,ms
:domain:forecast-contact:compileDebugKotlin,Task action before worker execution,27.0,29.5,25,23,40,35,ms
:domain:forecast-contact:compileDebugKotlin,Compiler backend,295.68,292.78,279,274,388,375,ms
:domain:forecast-contact:compileDebugKotlin,Compiler IR lowering,519.1,515.52,509,503,705,695,ms
:domain:forecast-contact:compileDebugKotlin,Remove duplicate classes,4.82,4.2,5,3,9,8,ms
:domain:forecast-contact:compileDebugKotlin,Start gradle worker,1.76,2.0,1,1,4,4,ms
:domain:forecast-contact:compileDebugKotlin,Incremental compilation in daemon,2918.16,2852.4,2928,2783,3499,3318,ms
:domain:forecast-contact:compileDebugKotlin,Update caches,14.86,12.94,12,11,17,16,ms
:domain:forecast-contact:compileDebugKotlin,Sources compilation round,2731.34,2670.38,2682,2593,3340,3132,ms
:domain:forecast-contact:compileDebugKotlin,Spent time before task action,76.1,78.26,67,68,102,129,ms
:domain:forecast-contact:compileDebugKotlin,Connect to Kotlin daemon,14.44,8.3,8,8,14,13,ms
:domain:forecast-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,40.0,40.64,47,41,55,57,ms
:domain:forecast-contact:compileDebugKotlin,Calculate output size,2.18,2.58,1,2,4,5,ms
:domain:forecast-contact:compileDebugKotlin,Compiler initialization time,50.12,45.88,45,44,81,64,ms
:domain:forecast-contact:compileDebugKotlin,Run compilation in Gradle worker,2961.08,2895.58,2980,2824,3525,3345,ms
:domain:forecast-contact:compileDebugKotlin,Clear jar cache,1.85,2.0,1,2,4,4,ms
:domain:forecast-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,32.02,34.0,37,32,48,46,ms
:domain:forecast-contact:compileDebugKotlin,Compiler code analysis,710.14,695.1,696,653,914,878,ms
:domain:forecast-contact:compileDebugKotlin,Total Gradle task time,3215.78,3139.98,3190,3077,3825,3542,ms
:domain:forecast-contact:compileDebugKotlin,Compiler translation to IR,965.0,935.58,959,899,1117,1185,ms
:domain:forecast-contact:compileDebugKotlin,Compiler code generation,815.24,808.8,781,799,1063,1050,ms
:domain:forecast-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,102,102,102,102,102,102,
:domain:forecast-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:forecast-contact:compileDebugKotlin,Number of lines analyzed,793,793,793,793,793,793,
:domain:forecast-contact:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:domain:forecast-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:forecast-contact:compileDebugKotlin,Number of classpath entries,103,103,103,103,103,103,
:domain:forecast-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:forecast-contact:compileDebugKotlin,Code generation lines per second,1013,1012,1014,992,1338,1277,
:domain:forecast-contact:compileDebugKotlin,Size of classpath snapshot,6.2,6.2,6,6,6,6,MB
:domain:forecast-contact:compileDebugKotlin,Total size of the cache directory,668.5,684.8,669,685,669,685,KB
:domain:forecast-contact:compileDebugKotlin,Analysis lines per second,1171,1177,1138,1213,1534,1428,
:domain:forecast-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:forecast-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:forecast-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.86,2.67,3,3,7,3,ms
:domain:forecast-contact:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:domain:forecast-contact:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:domain:gallery-contact:compileDebugKotlin,Run compilation,3818.0,3711.22,3855,3710,4399,4187,ms
:domain:gallery-contact:compileDebugKotlin,Load current classpath snapshot,5.48,4.54,6,4,9,8,ms
:domain:gallery-contact:compileDebugKotlin,Task action before worker execution,26.38,30.3,27,29,39,38,ms
:domain:gallery-contact:compileDebugKotlin,Compiler backend,466.68,435.8,451,415,617,592,ms
:domain:gallery-contact:compileDebugKotlin,Compiler IR lowering,721.82,695.96,693,685,929,844,ms
:domain:gallery-contact:compileDebugKotlin,Remove duplicate classes,4.54,3.92,5,3,8,6,ms
:domain:gallery-contact:compileDebugKotlin,Start gradle worker,2.06,2.0,1,1,4,4,ms
:domain:gallery-contact:compileDebugKotlin,Incremental compilation in daemon,3795.26,3688.82,3801,3687,4384,4169,ms
:domain:gallery-contact:compileDebugKotlin,Update caches,17.78,18.3,19,14,26,22,ms
:domain:gallery-contact:compileDebugKotlin,Sources compilation round,3580.6,3495.82,3601,3478,4165,3972,ms
:domain:gallery-contact:compileDebugKotlin,Spent time before task action,84.64,85.06,81,81,108,130,ms
:domain:gallery-contact:compileDebugKotlin,Connect to Kotlin daemon,13.7,12.88,7,8,15,13,ms
:domain:gallery-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,40.44,36.72,47,35,55,53,ms
:domain:gallery-contact:compileDebugKotlin,Calculate output size,1.92,2.52,1,2,4,5,ms
:domain:gallery-contact:compileDebugKotlin,Compiler initialization time,56.34,48.66,50,44,77,75,ms
:domain:gallery-contact:compileDebugKotlin,Run compilation in Gradle worker,3835.12,3730.56,3860,3758,4422,4200,ms
:domain:gallery-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,32.06,29.7,35,29,43,44,ms
:domain:gallery-contact:compileDebugKotlin,Compiler code analysis,911.54,884.6,875,867,1124,1035,ms
:domain:gallery-contact:compileDebugKotlin,Total Gradle task time,4120.54,4010.24,4169,3995,4670,4530,ms
:domain:gallery-contact:compileDebugKotlin,Compiler translation to IR,1215.84,1230.0,1221,1229,1471,1453,ms
:domain:gallery-contact:compileDebugKotlin,Compiler code generation,1189.02,1132.26,1142,1123,1477,1327,ms
:domain:gallery-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,105,105,105,105,105,105,
:domain:gallery-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:gallery-contact:compileDebugKotlin,Number of lines analyzed,1255,1255,1255,1255,1255,1255,
:domain:gallery-contact:compileDebugKotlin,Size of shrunk classpath snapshot,42.8,42.8,43,43,43,43,KB
:domain:gallery-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:gallery-contact:compileDebugKotlin,Number of classpath entries,106,106,106,106,106,106,
:domain:gallery-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:gallery-contact:compileDebugKotlin,Code generation lines per second,1080,1129,1098,1117,1287,1319,
:domain:gallery-contact:compileDebugKotlin,Size of classpath snapshot,6.2,6.2,6,6,6,6,MB
:domain:gallery-contact:compileDebugKotlin,Total size of the cache directory,744.4,760.7,744,761,744,761,KB
:domain:gallery-contact:compileDebugKotlin,Analysis lines per second,1419,1442,1433,1447,1707,1651,
:domain:gallery-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:gallery-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:gallery-contact:compileDebugKotlin,Clear jar cache,1.32,7.91,1,1,2,5,ms
:domain:gallery-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,2.5,3,3,5,4,ms
:domain:gallery-contact:compileDebugKotlin,Clear outputs on rebuild,2.0,3.0,2,3,2,3,ms
:domain:gallery-contact:compileDebugKotlin,Store build info,3.0,2.0,3,2,3,2,ms
:domain:identity-login:compileDebugKotlin,Run compilation,2825.1,2752.1,2759,2719,3345,3151,ms
:domain:identity-login:compileDebugKotlin,Load current classpath snapshot,4.96,5.1,5,4,9,9,ms
:domain:identity-login:compileDebugKotlin,Task action before worker execution,24.58,29.62,24,25,32,33,ms
:domain:identity-login:compileDebugKotlin,Compiler backend,271.18,278.58,242,268,365,359,ms
:domain:identity-login:compileDebugKotlin,Compiler IR lowering,443.84,473.92,417,443,587,621,ms
:domain:identity-login:compileDebugKotlin,Remove duplicate classes,4.58,4.56,5,3,7,8,ms
:domain:identity-login:compileDebugKotlin,Start gradle worker,1.96,1.87,1,1,4,4,ms
:domain:identity-login:compileDebugKotlin,Incremental compilation in daemon,2797.12,2735.4,2704,2708,3334,3126,ms
:domain:identity-login:compileDebugKotlin,Update caches,9.08,9.64,10,10,14,13,ms
:domain:identity-login:compileDebugKotlin,Sources compilation round,2646.42,2583.36,2543,2570,3150,2944,ms
:domain:identity-login:compileDebugKotlin,Spent time before task action,66.82,64.4,65,63,93,91,ms
:domain:identity-login:compileDebugKotlin,Connect to Kotlin daemon,10.22,8.46,8,8,16,12,ms
:domain:identity-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,39.42,38.18,41,36,56,60,ms
:domain:identity-login:compileDebugKotlin,Calculate output size,2.02,2.17,1,1,4,4,ms
:domain:identity-login:compileDebugKotlin,Compiler initialization time,61.96,57.96,63,59,95,74,ms
:domain:identity-login:compileDebugKotlin,Run compilation in Gradle worker,2839.92,2764.52,2771,2729,3358,3165,ms
:domain:identity-login:compileDebugKotlin,Clear jar cache,1.87,1.84,1,1,4,4,ms
:domain:identity-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,32.06,30.92,34,27,46,49,ms
:domain:identity-login:compileDebugKotlin,Compiler code analysis,707.96,650.66,658,629,960,843,ms
:domain:identity-login:compileDebugKotlin,Total Gradle task time,3056.0,2991.02,3018,2962,3586,3508,ms
:domain:identity-login:compileDebugKotlin,Compiler translation to IR,962.68,922.64,939,901,1171,1222,ms
:domain:identity-login:compileDebugKotlin,Compiler code generation,715.54,752.94,679,737,928,959,ms
:domain:identity-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,109,109,109,109,109,109,
:domain:identity-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:identity-login:compileDebugKotlin,Number of lines analyzed,736,736,736,736,736,736,
:domain:identity-login:compileDebugKotlin,Size of shrunk classpath snapshot,43.0,43.0,43,43,43,43,KB
:domain:identity-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:identity-login:compileDebugKotlin,Number of classpath entries,110,110,110,110,110,110,
:domain:identity-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:identity-login:compileDebugKotlin,Code generation lines per second,1073,1013,1084,998,1331,1251,
:domain:identity-login:compileDebugKotlin,Size of classpath snapshot,6.9,6.9,7,7,7,7,MB
:domain:identity-login:compileDebugKotlin,Total size of the cache directory,673.7,689.9,674,690,674,690,KB
:domain:identity-login:compileDebugKotlin,Analysis lines per second,1085,1164,1118,1169,1307,1433,
:domain:identity-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:identity-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:identity-login:compileDebugKotlin,Store build info,2.0,2.0,2,2,2,2,ms
:domain:identity-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.6,2.33,3,3,3,4,ms
:domain:list-contact:compileDebugKotlin,Run compilation,3394.54,3380.86,3358,3306,3918,3905,ms
:domain:list-contact:compileDebugKotlin,Load current classpath snapshot,7.68,7.32,7,7,11,12,ms
:domain:list-contact:compileDebugKotlin,Task action before worker execution,25.92,24.48,26,27,38,33,ms
:domain:list-contact:compileDebugKotlin,Compiler backend,359.38,359.62,355,339,462,516,ms
:domain:list-contact:compileDebugKotlin,Compiler IR lowering,590.5,618.68,545,590,747,802,ms
:domain:list-contact:compileDebugKotlin,Remove duplicate classes,6.68,6.56,7,6,10,11,ms
:domain:list-contact:compileDebugKotlin,Start gradle worker,5.06,1.96,2,1,5,4,ms
:domain:list-contact:compileDebugKotlin,Incremental compilation in daemon,3373.5,3352.18,3344,3284,3901,3859,ms
:domain:list-contact:compileDebugKotlin,Update caches,11.78,16.5,11,12,18,18,ms
:domain:list-contact:compileDebugKotlin,Sources compilation round,3173.08,3151.88,3141,3031,3649,3686,ms
:domain:list-contact:compileDebugKotlin,Spent time before task action,104.68,81.76,79,80,189,110,ms
:domain:list-contact:compileDebugKotlin,Connect to Kotlin daemon,16.98,14.36,8,8,20,17,ms
:domain:list-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,54.44,48.76,58,47,72,70,ms
:domain:list-contact:compileDebugKotlin,Calculate output size,1.96,2.46,1,1,4,5,ms
:domain:list-contact:compileDebugKotlin,Compiler initialization time,56.16,58.26,51,52,78,81,ms
:domain:list-contact:compileDebugKotlin,Run compilation in Gradle worker,3415.88,3398.78,3369,3335,3995,3913,ms
:domain:list-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.89,2.0,3,2,6,3,ms
:domain:list-contact:compileDebugKotlin,Clear jar cache,2.56,2.0,2,1,5,4,ms
:domain:list-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,43.42,38.34,47,35,56,55,ms
:domain:list-contact:compileDebugKotlin,Compiler code analysis,822.3,794.54,791,781,1034,949,ms
:domain:list-contact:compileDebugKotlin,Total Gradle task time,3707.76,3666.38,3677,3578,4266,4230,ms
:domain:list-contact:compileDebugKotlin,Compiler translation to IR,1114.3,1096.14,1109,1100,1326,1285,ms
:domain:list-contact:compileDebugKotlin,Compiler code generation,950.42,978.82,905,964,1199,1278,ms
:domain:list-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,131,131,131,131,131,131,
:domain:list-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:list-contact:compileDebugKotlin,Number of lines analyzed,926,926,926,926,926,926,
:domain:list-contact:compileDebugKotlin,Size of shrunk classpath snapshot,53.3,53.3,53,53,53,53,KB
:domain:list-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:list-contact:compileDebugKotlin,Number of classpath entries,132,132,132,132,132,132,
:domain:list-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:list-contact:compileDebugKotlin,Code generation lines per second,1010,969,1023,961,1265,1185,
:domain:list-contact:compileDebugKotlin,Size of classpath snapshot,9.3,9.3,9,9,9,9,MB
:domain:list-contact:compileDebugKotlin,Total size of the cache directory,655.8,672.1,656,672,656,672,KB
:domain:list-contact:compileDebugKotlin,Analysis lines per second,1154,1192,1171,1185,1373,1391,
:domain:list-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:list-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:list-contact:compileDebugKotlin,Clear output,2.33,1.0,1,1,5,1,ms
:domain:log-contact:compileDebugKotlin,Run compilation,3174.54,3215.68,3103,3174,3666,3684,ms
:domain:log-contact:compileDebugKotlin,Load current classpath snapshot,7.22,7.24,7,7,11,11,ms
:domain:log-contact:compileDebugKotlin,Task action before worker execution,26.74,27.36,29,27,37,33,ms
:domain:log-contact:compileDebugKotlin,Compiler backend,311.4,330.62,282,311,437,429,ms
:domain:log-contact:compileDebugKotlin,Compiler IR lowering,582.62,575.82,539,553,838,780,ms
:domain:log-contact:compileDebugKotlin,Remove duplicate classes,6.2,6.68,6,6,10,10,ms
:domain:log-contact:compileDebugKotlin,Start gradle worker,2.33,2.2,1,1,6,4,ms
:domain:log-contact:compileDebugKotlin,Incremental compilation in daemon,3151.14,3190.0,3053,3143,3647,3665,ms
:domain:log-contact:compileDebugKotlin,Update caches,14.7,11.28,12,12,17,17,ms
:domain:log-contact:compileDebugKotlin,Sources compilation round,2965.64,2998.08,2850,2962,3464,3437,ms
:domain:log-contact:compileDebugKotlin,Spent time before task action,79.92,78.5,75,73,116,105,ms
:domain:log-contact:compileDebugKotlin,Connect to Kotlin daemon,14.26,7.98,9,7,16,14,ms
:domain:log-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,52.28,45.44,48,41,69,71,ms
:domain:log-contact:compileDebugKotlin,Calculate output size,1.94,2.1,1,1,4,4,ms
:domain:log-contact:compileDebugKotlin,Compiler initialization time,61.5,52.64,46,48,93,82,ms
:domain:log-contact:compileDebugKotlin,Run compilation in Gradle worker,3192.22,3227.78,3146,3188,3677,3700,ms
:domain:log-contact:compileDebugKotlin,Clear jar cache,1.75,2.23,1,1,3,5,ms
:domain:log-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,42.78,35.56,40,33,53,56,ms
:domain:log-contact:compileDebugKotlin,Compiler code analysis,749.06,764.3,721,728,964,991,ms
:domain:log-contact:compileDebugKotlin,Total Gradle task time,3445.88,3489.02,3400,3481,3956,3968,ms
:domain:log-contact:compileDebugKotlin,Compiler translation to IR,1039.22,1061.82,1016,1030,1168,1312,ms
:domain:log-contact:compileDebugKotlin,Compiler code generation,894.58,907.04,869,901,1257,1166,ms
:domain:log-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,126,126,126,126,126,126,
:domain:log-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:log-contact:compileDebugKotlin,Number of lines analyzed,877,877,877,877,877,877,
:domain:log-contact:compileDebugKotlin,Size of shrunk classpath snapshot,49.1,49.1,49,49,49,49,KB
:domain:log-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:log-contact:compileDebugKotlin,Number of classpath entries,127,127,127,127,127,127,
:domain:log-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:log-contact:compileDebugKotlin,Code generation lines per second,1022,998,1009,973,1305,1260,
:domain:log-contact:compileDebugKotlin,Size of classpath snapshot,8.6,8.6,9,9,9,9,MB
:domain:log-contact:compileDebugKotlin,Total size of the cache directory,678.1,694.4,678,694,678,694,KB
:domain:log-contact:compileDebugKotlin,Analysis lines per second,1200,1192,1216,1204,1425,1486,
:domain:log-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:log-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:log-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.17,2.5,2,3,5,3,ms
:domain:log-contact:compileDebugKotlin,Store build info,3.5,3.0,3,3,5,3,ms
:domain:log-contact:compileDebugKotlin,Clear output,3.0,1.0,3,1,4,1,ms
:domain:login-login:compileDebugKotlin,Run compilation,2777.6,2790.92,2678,2740,3378,3343,ms
:domain:login-login:compileDebugKotlin,Load current classpath snapshot,4.92,4.12,5,3,9,6,ms
:domain:login-login:compileDebugKotlin,Task action before worker execution,25.3,26.64,27,27,37,34,ms
:domain:login-login:compileDebugKotlin,Compiler backend,254.6,259.14,254,249,309,353,ms
:domain:login-login:compileDebugKotlin,Compiler IR lowering,459.74,467.04,443,459,618,620,ms
:domain:login-login:compileDebugKotlin,Remove duplicate classes,4.02,3.3,4,3,8,6,ms
:domain:login-login:compileDebugKotlin,Start gradle worker,2.26,2.15,1,1,5,4,ms
:domain:login-login:compileDebugKotlin,Incremental compilation in daemon,2761.14,2767.64,2663,2676,3364,3319,ms
:domain:login-login:compileDebugKotlin,Update caches,10.62,9.84,12,10,15,15,ms
:domain:login-login:compileDebugKotlin,Sources compilation round,2604.52,2607.62,2515,2506,3197,3044,ms
:domain:login-login:compileDebugKotlin,Spent time before task action,80.72,73.56,71,72,97,106,ms
:domain:login-login:compileDebugKotlin,Connect to Kotlin daemon,8.58,11.82,8,8,13,14,ms
