Category,Metric,varianta_2.2.10 Mean,variantb_2.2.20 Mean,varianta_2.2.10 P50,variantb_2.2.20 P50,varianta_2.2.10 P90,variantb_2.2.20 P90,Unit
:domain:feed-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,38.7,43.7,40,46,53,61,ms
:domain:feed-contact:compileDebugKotlin,Compiler code generation,298.78,326.46,288,305,404,453,ms
:domain:feed-contact:compileDebugKotlin,Total Gradle task time,2077.28,2164.3,2063,2128,2435,2648,ms
:domain:feed-contact:compileDebugKotlin,Code generation lines per second,879,828,849,803,1232,1196,
:domain:feed-contact:compileDebugKotlin,Size of classpath snapshot,6.3,6.3,6,6,6,6,MB
:domain:feed-contact:compileDebugKotlin,Total size of the cache directory,515.9,515.9,516,516,516,516,KB
:domain:feed-contact:compileDebugKotlin,Number of classpath entries,111,111,111,111,111,111,
:domain:feed-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:feed-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,109,109,110,110,110,110,
:domain:feed-contact:compileDebugKotlin,Number of lines analyzed,245,245,245,245,245,245,
:domain:feed-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:feed-contact:compileDebugKotlin,Analysis lines per second,532,447,520,456,727,542,
:domain:feed-contact:compileDebugKotlin,Size of shrunk classpath snapshot,42.6,42.6,43,43,43,43,KB
:domain:feed-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:feed-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:feed-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,2,1,
:domain:feed-contact:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,2,,ms
:domain:feed-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.8,2.36,3,2,6,5,ms
:domain:feed-contact:compileDebugKotlin,Store build info,6.0,5.25,6,6,9,9,ms
:domain:group-contact:compileDebugKotlin,Load current classpath snapshot,15.84,5.18,6,5,12,9,ms
:domain:group-contact:compileDebugKotlin,Compiler IR lowering,600.96,598.52,576,569,837,940,ms
:domain:group-contact:compileDebugKotlin,Compiler backend,425.68,385.24,386,359,625,550,ms
:domain:group-contact:compileDebugKotlin,Remove duplicate classes,14.94,4.72,6,5,9,8,ms
:domain:group-contact:compileDebugKotlin,Run compilation,3587.84,3478.48,3600,3473,4234,3950,ms
:domain:group-contact:compileDebugKotlin,Connect to Kotlin daemon,28.86,22.04,10,8,18,19,ms
:domain:group-contact:compileDebugKotlin,Task action before worker execution,26.94,21.86,26,22,35,33,ms
:domain:group-contact:compileDebugKotlin,Incremental compilation in daemon,3567.18,3448.68,3579,3453,4212,3869,ms
:domain:group-contact:compileDebugKotlin,Calculate output size,2.06,2.12,1,1,4,4,ms
:domain:group-contact:compileDebugKotlin,Compiler initialization time,82.6,82.84,73,73,99,96,ms
:domain:group-contact:compileDebugKotlin,Clear jar cache,2.5,2.73,2,2,6,6,ms
:domain:group-contact:compileDebugKotlin,Compiler translation to IR,1209.98,1131.98,1165,1100,1502,1468,ms
:domain:group-contact:compileDebugKotlin,Sources compilation round,3372.28,3278.92,3395,3295,4003,3735,ms
:domain:group-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.21,3.17,3,3,8,5,ms
:domain:group-contact:compileDebugKotlin,Spent time before task action,51.22,48.02,51,48,74,74,ms
:domain:group-contact:compileDebugKotlin,Run compilation in Gradle worker,3621.96,3508.64,3642,3487,4255,4096,ms
:domain:group-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,32.22,30.58,35,31,44,48,ms
:domain:group-contact:compileDebugKotlin,Compiler code analysis,797.44,849.14,743,822,1140,1062,ms
:domain:group-contact:compileDebugKotlin,Start gradle worker,1.84,2.9,1,1,3,4,ms
:domain:group-contact:compileDebugKotlin,Update caches,18.48,11.86,13,12,22,17,ms
:domain:group-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,50.9,38.26,45,38,57,59,ms
:domain:group-contact:compileDebugKotlin,Compiler code generation,1027.0,984.3,979,949,1377,1291,ms
:domain:group-contact:compileDebugKotlin,Total Gradle task time,3834.8,3723.94,3849,3715,4467,4287,ms
:domain:group-contact:compileDebugKotlin,Code generation lines per second,879,912,874,901,1185,1207,
:domain:group-contact:compileDebugKotlin,Size of classpath snapshot,6.5,6.5,7,7,7,7,MB
:domain:group-contact:compileDebugKotlin,Total size of the cache directory,674.8,674.8,675,675,675,675,KB
:domain:group-contact:compileDebugKotlin,Number of classpath entries,112,112,112,112,112,112,
:domain:group-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:group-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,111,111,111,111,111,111,
:domain:group-contact:compileDebugKotlin,Number of lines analyzed,856,856,856,856,856,856,
:domain:group-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:group-contact:compileDebugKotlin,Analysis lines per second,1131,1037,1152,1040,1448,1273,
:domain:group-contact:compileDebugKotlin,Size of shrunk classpath snapshot,41.8,41.8,42,42,42,42,KB
:domain:group-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:group-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:group-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:group-contact:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:domain:group-contact:compileDebugKotlin,Store build info,3.4,2.0,3,2,6,2,ms
:domain:group-contact:compileDebugKotlin,Clear outputs on rebuild,1.0,4.5,1,5,1,5,ms
:domain:identity-contact:compileDebugKotlin,Load current classpath snapshot,5.16,5.36,5,5,9,9,ms
:domain:identity-contact:compileDebugKotlin,Compiler IR lowering,138.82,140.82,121,134,196,202,ms
:domain:identity-contact:compileDebugKotlin,Compiler backend,76.94,75.66,76,76,105,100,ms
:domain:identity-contact:compileDebugKotlin,Remove duplicate classes,4.74,4.6,5,5,8,8,ms
:domain:identity-contact:compileDebugKotlin,Run compilation,1663.9,1582.04,1586,1540,2235,1900,ms
:domain:identity-contact:compileDebugKotlin,Connect to Kotlin daemon,20.72,29.4,9,8,15,21,ms
:domain:identity-contact:compileDebugKotlin,Task action before worker execution,17.66,18.56,19,19,28,29,ms
:domain:identity-contact:compileDebugKotlin,Incremental compilation in daemon,1631.98,1562.08,1557,1526,2220,1888,ms
:domain:identity-contact:compileDebugKotlin,Calculate output size,2.08,1.8,1,1,4,4,ms
:domain:identity-contact:compileDebugKotlin,Compiler initialization time,70.26,66.14,62,62,92,93,ms
:domain:identity-contact:compileDebugKotlin,Clear jar cache,2.63,4.58,2,2,5,5,ms
:domain:identity-contact:compileDebugKotlin,Compiler translation to IR,594.9,508.38,550,482,724,666,ms
:domain:identity-contact:compileDebugKotlin,Sources compilation round,1527.0,1446.64,1435,1400,2119,1804,ms
:domain:identity-contact:compileDebugKotlin,Spent time before task action,39.84,42.5,38,42,53,60,ms
:domain:identity-contact:compileDebugKotlin,Run compilation in Gradle worker,1690.02,1618.16,1604,1575,2252,2012,ms
:domain:identity-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,32.22,32.26,31,32,47,42,ms
:domain:identity-contact:compileDebugKotlin,Compiler code analysis,425.28,482.14,377,434,520,698,ms
:domain:identity-contact:compileDebugKotlin,Start gradle worker,2.65,2.91,2,2,7,7,ms
:domain:identity-contact:compileDebugKotlin,Update caches,1.72,4.18,1,1,4,4,ms
:domain:identity-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,40.22,41.88,39,39,56,58,ms
:domain:identity-contact:compileDebugKotlin,Compiler code generation,216.26,217.12,196,198,293,287,ms
:domain:identity-contact:compileDebugKotlin,Total Gradle task time,1823.48,1760.96,1738,1721,2399,2130,ms
:domain:identity-contact:compileDebugKotlin,Code generation lines per second,935,931,944,934,1260,1277,
:domain:identity-contact:compileDebugKotlin,Size of classpath snapshot,5.9,5.9,6,6,6,6,MB
:domain:identity-contact:compileDebugKotlin,Total size of the cache directory,506.5,506.5,507,507,507,507,KB
:domain:identity-contact:compileDebugKotlin,Number of classpath entries,105,105,105,105,105,105,
:domain:identity-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:identity-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,104,104,104,104,104,104,
:domain:identity-contact:compileDebugKotlin,Number of lines analyzed,185,185,185,185,185,185,
:domain:identity-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:identity-contact:compileDebugKotlin,Analysis lines per second,475,417,491,426,608,534,
:domain:identity-contact:compileDebugKotlin,Size of shrunk classpath snapshot,41.4,41.4,41,41,41,41,KB
:domain:identity-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:identity-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:identity-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:identity-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.38,3.0,3,3,6,4,ms
:domain:identity-contact:compileDebugKotlin,Store build info,4.0,,4,,4,,ms
:domain:identity-contact:compileDebugKotlin,Clear output,3.0,2.0,3,2,3,3,ms
:domain:location-contact:compileDebugKotlin,Load current classpath snapshot,5.26,5.12,6,5,9,8,ms
:domain:location-contact:compileDebugKotlin,Compiler IR lowering,551.8,502.22,545,476,744,668,ms
:domain:location-contact:compileDebugKotlin,Compiler backend,341.64,343.38,330,324,441,454,ms
:domain:location-contact:compileDebugKotlin,Remove duplicate classes,4.7,4.66,5,5,8,8,ms
:domain:location-contact:compileDebugKotlin,Run compilation,3164.88,3145.18,3172,3094,3524,3698,ms
:domain:location-contact:compileDebugKotlin,Connect to Kotlin daemon,30.88,15.88,10,8,24,23,ms
:domain:location-contact:compileDebugKotlin,Task action before worker execution,23.02,23.06,23,22,31,38,ms
:domain:location-contact:compileDebugKotlin,Incremental compilation in daemon,3144.28,3123.88,3154,3077,3500,3674,ms
:domain:location-contact:compileDebugKotlin,Calculate output size,1.98,2.58,1,1,4,6,ms
:domain:location-contact:compileDebugKotlin,Compiler initialization time,67.2,72.96,69,70,88,95,ms
:domain:location-contact:compileDebugKotlin,Compiler translation to IR,1074.56,1004.96,1056,984,1257,1198,ms
:domain:location-contact:compileDebugKotlin,Sources compilation round,2989.86,2969.24,2995,2933,3334,3490,ms
:domain:location-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.5,1.83,3,2,6,3,ms
:domain:location-contact:compileDebugKotlin,Spent time before task action,51.5,47.04,47,45,72,70,ms
:domain:location-contact:compileDebugKotlin,Run compilation in Gradle worker,3200.68,3167.1,3193,3133,3546,3712,ms
:domain:location-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,30.08,31.54,26,32,50,46,ms
:domain:location-contact:compileDebugKotlin,Compiler code analysis,733.1,821.16,672,800,1121,1028,ms
:domain:location-contact:compileDebugKotlin,Start gradle worker,2.62,2.19,2,1,5,5,ms
:domain:location-contact:compileDebugKotlin,Update caches,11.24,10.06,11,10,17,15,ms
:domain:location-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,37.64,38.88,36,39,58,56,ms
:domain:location-contact:compileDebugKotlin,Compiler code generation,894.02,846.06,887,825,1164,1122,ms
:domain:location-contact:compileDebugKotlin,Total Gradle task time,3393.26,3368.78,3385,3362,3766,3955,ms
:domain:location-contact:compileDebugKotlin,Code generation lines per second,857,917,840,903,1065,1171,
:domain:location-contact:compileDebugKotlin,Size of classpath snapshot,6.1,6.1,6,6,6,6,MB
:domain:location-contact:compileDebugKotlin,Total size of the cache directory,660.0,660.0,660,660,660,660,KB
:domain:location-contact:compileDebugKotlin,Number of classpath entries,107,107,107,107,107,107,
:domain:location-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:location-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,106,106,106,106,106,106,
:domain:location-contact:compileDebugKotlin,Number of lines analyzed,745,745,745,745,745,745,
:domain:location-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:location-contact:compileDebugKotlin,Analysis lines per second,1093,939,1109,931,1365,1189,
:domain:location-contact:compileDebugKotlin,Size of shrunk classpath snapshot,41.4,41.4,41,41,41,41,KB
:domain:location-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:location-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:location-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:location-contact:compileDebugKotlin,Clear jar cache,2.54,4.43,2,2,4,5,ms
:domain:location-contact:compileDebugKotlin,Store build info,5.0,2.0,5,2,8,2,ms
:domain:login-contact:compileDebugKotlin,Load current classpath snapshot,6.44,6.4,6,6,12,10,ms
:domain:login-contact:compileDebugKotlin,Compiler IR lowering,560.36,530.36,525,491,770,754,ms
:domain:login-contact:compileDebugKotlin,Compiler backend,379.32,444.9,360,412,534,697,ms
:domain:login-contact:compileDebugKotlin,Remove duplicate classes,5.08,4.84,5,5,9,8,ms
:domain:login-contact:compileDebugKotlin,Run compilation,3399.6,3423.62,3371,3402,3975,4107,ms
:domain:login-contact:compileDebugKotlin,Connect to Kotlin daemon,24.76,24.4,9,9,20,20,ms
:domain:login-contact:compileDebugKotlin,Task action before worker execution,26.46,41.3,26,25,44,47,ms
:domain:login-contact:compileDebugKotlin,Incremental compilation in daemon,3374.78,3404.32,3348,3380,3950,4086,ms
:domain:login-contact:compileDebugKotlin,Calculate output size,2.28,1.96,1,1,7,4,ms
:domain:login-contact:compileDebugKotlin,Compiler initialization time,68.22,85.34,67,67,99,106,ms
:domain:login-contact:compileDebugKotlin,Clear jar cache,2.3,1.86,2,1,5,4,ms
:domain:login-contact:compileDebugKotlin,Compiler translation to IR,1186.22,1083.42,1134,1057,1502,1321,ms
:domain:login-contact:compileDebugKotlin,Sources compilation round,3201.66,3225.84,3177,3192,3714,3925,ms
:domain:login-contact:compileDebugKotlin,Spent time before task action,47.76,48.82,46,48,69,70,ms
:domain:login-contact:compileDebugKotlin,Run compilation in Gradle worker,3429.18,3452.48,3386,3415,4010,4121,ms
:domain:login-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,32.02,37.52,29,35,43,51,ms
:domain:login-contact:compileDebugKotlin,Compiler code analysis,799.7,859.6,753,814,1126,1155,ms
:domain:login-contact:compileDebugKotlin,Start gradle worker,2.35,2.54,1,2,6,5,ms
:domain:login-contact:compileDebugKotlin,Update caches,12.08,14.16,12,13,19,17,ms
:domain:login-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,41.32,46.48,39,44,58,63,ms
:domain:login-contact:compileDebugKotlin,Compiler code generation,940.18,975.68,911,917,1288,1334,ms
:domain:login-contact:compileDebugKotlin,Total Gradle task time,3651.96,3691.1,3633,3602,4215,4355,ms
:domain:login-contact:compileDebugKotlin,Code generation lines per second,977,945,959,953,1352,1258,
:domain:login-contact:compileDebugKotlin,Size of classpath snapshot,6.2,6.2,6,6,6,6,MB
:domain:login-contact:compileDebugKotlin,Total size of the cache directory,668.4,668.4,668,668,668,668,KB
:domain:login-contact:compileDebugKotlin,Number of classpath entries,106,106,106,106,106,106,
:domain:login-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:login-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,104,104,105,105,105,105,
:domain:login-contact:compileDebugKotlin,Number of lines analyzed,874,874,874,874,874,874,
:domain:login-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:login-contact:compileDebugKotlin,Analysis lines per second,1145,1067,1159,1073,1427,1384,
:domain:login-contact:compileDebugKotlin,Size of shrunk classpath snapshot,42.9,42.9,43,43,43,43,KB
:domain:login-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:login-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:login-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,4,4,
:domain:login-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.4,2.85,3,3,6,6,ms
:domain:login-contact:compileDebugKotlin,Store build info,2.0,1.5,2,2,2,2,ms
:domain:login-contact:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:domain:message-contact:compileDebugKotlin,Load current classpath snapshot,6.24,5.04,6,4,10,10,ms
:domain:message-contact:compileDebugKotlin,Compiler IR lowering,151.06,137.08,137,128,221,218,ms
:domain:message-contact:compileDebugKotlin,Compiler backend,91.86,88.48,80,78,130,132,ms
:domain:message-contact:compileDebugKotlin,Remove duplicate classes,5.24,4.16,5,3,10,6,ms
:domain:message-contact:compileDebugKotlin,Run compilation,1659.58,1709.14,1629,1691,2049,2069,ms
:domain:message-contact:compileDebugKotlin,Connect to Kotlin daemon,9.82,11.54,8,9,15,17,ms
:domain:message-contact:compileDebugKotlin,Task action before worker execution,15.28,25.24,15,16,27,25,ms
:domain:message-contact:compileDebugKotlin,Incremental compilation in daemon,1642.42,1690.2,1614,1676,2032,2045,ms
:domain:message-contact:compileDebugKotlin,Calculate output size,1.76,1.8,1,1,4,4,ms
:domain:message-contact:compileDebugKotlin,Compiler initialization time,74.26,76.66,61,71,109,111,ms
:domain:message-contact:compileDebugKotlin,Clear jar cache,2.29,3.32,2,2,5,5,ms
:domain:message-contact:compileDebugKotlin,Compiler translation to IR,617.1,583.88,586,541,875,760,ms
:domain:message-contact:compileDebugKotlin,Sources compilation round,1540.38,1578.48,1515,1576,1935,1908,ms
:domain:message-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.86,3.0,2,3,6,6,ms
:domain:message-contact:compileDebugKotlin,Spent time before task action,33.24,35.64,33,34,50,52,ms
:domain:message-contact:compileDebugKotlin,Run compilation in Gradle worker,1675.28,1726.68,1642,1721,2058,2080,ms
:domain:message-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.22,29.72,28,24,45,42,ms
:domain:message-contact:compileDebugKotlin,Compiler code analysis,410.48,501.3,405,488,540,651,ms
:domain:message-contact:compileDebugKotlin,Start gradle worker,1.96,2.95,1,1,4,4,ms
:domain:message-contact:compileDebugKotlin,Update caches,1.52,1.46,1,1,4,4,ms
:domain:message-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,36.74,37.0,36,32,56,50,ms
:domain:message-contact:compileDebugKotlin,Compiler code generation,243.42,226.06,226,213,348,310,ms
:domain:message-contact:compileDebugKotlin,Total Gradle task time,1797.28,1855.56,1763,1855,2184,2219,ms
:domain:message-contact:compileDebugKotlin,Code generation lines per second,1001,1065,995,1056,1372,1407,
:domain:message-contact:compileDebugKotlin,Size of classpath snapshot,6.4,6.4,6,6,6,6,MB
:domain:message-contact:compileDebugKotlin,Total size of the cache directory,510.4,510.4,510,510,510,510,KB
:domain:message-contact:compileDebugKotlin,Number of classpath entries,109,109,109,109,109,109,
:domain:message-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:message-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,108,108,108,108,108,108,
:domain:message-contact:compileDebugKotlin,Number of lines analyzed,225,225,225,225,225,225,
:domain:message-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:message-contact:compileDebugKotlin,Analysis lines per second,566,470,555,460,722,617,
:domain:message-contact:compileDebugKotlin,Size of shrunk classpath snapshot,42.8,42.8,43,43,43,43,KB
:domain:message-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:message-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:message-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:message-contact:compileDebugKotlin,Clear output,2.0,1.0,2,1,2,1,ms
:domain:network-contact:compileDebugKotlin,Load current classpath snapshot,5.82,6.46,6,5,9,8,ms
:domain:network-contact:compileDebugKotlin,Compiler IR lowering,196.28,201.24,172,194,276,291,ms
:domain:network-contact:compileDebugKotlin,Compiler backend,127.8,119.16,116,111,200,171,ms
:domain:network-contact:compileDebugKotlin,Remove duplicate classes,5.36,4.12,5,4,9,7,ms
:domain:network-contact:compileDebugKotlin,Run compilation,1891.08,1818.88,1821,1786,2221,2141,ms
:domain:network-contact:compileDebugKotlin,Connect to Kotlin daemon,9.32,11.24,9,9,15,17,ms
:domain:network-contact:compileDebugKotlin,Task action before worker execution,17.2,17.56,15,18,27,28,ms
:domain:network-contact:compileDebugKotlin,Incremental compilation in daemon,1873.06,1797.84,1799,1766,2201,2118,ms
:domain:network-contact:compileDebugKotlin,Calculate output size,2.06,1.84,1,1,5,4,ms
:domain:network-contact:compileDebugKotlin,Compiler initialization time,70.84,68.34,59,65,98,96,ms
:domain:network-contact:compileDebugKotlin,Clear jar cache,1.89,2.34,1,2,4,5,ms
:domain:network-contact:compileDebugKotlin,Compiler translation to IR,683.66,613.9,676,605,850,700,ms
:domain:network-contact:compileDebugKotlin,Sources compilation round,1750.24,1679.72,1678,1646,2088,1988,ms
:domain:network-contact:compileDebugKotlin,Spent time before task action,41.04,35.56,37,35,63,53,ms
:domain:network-contact:compileDebugKotlin,Run compilation in Gradle worker,1904.5,1834.86,1834,1801,2231,2156,ms
:domain:network-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.78,29.98,27,28,43,47,ms
:domain:network-contact:compileDebugKotlin,Compiler code analysis,459.44,493.16,422,478,544,630,ms
:domain:network-contact:compileDebugKotlin,Start gradle worker,2.45,2.16,2,1,5,4,ms
:domain:network-contact:compileDebugKotlin,Update caches,6.64,3.96,4,3,8,8,ms
:domain:network-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,37.1,39.02,36,34,55,56,ms
:domain:network-contact:compileDebugKotlin,Compiler code generation,324.56,321.06,293,316,443,423,ms
:domain:network-contact:compileDebugKotlin,Total Gradle task time,2047.52,1976.04,1967,1929,2401,2319,ms
:domain:network-contact:compileDebugKotlin,Code generation lines per second,1041,1029,1079,1000,1406,1381,
:domain:network-contact:compileDebugKotlin,Size of classpath snapshot,6.0,6.0,6,6,6,6,MB
:domain:network-contact:compileDebugKotlin,Total size of the cache directory,541.6,541.6,542,542,542,542,KB
:domain:network-contact:compileDebugKotlin,Number of classpath entries,103,103,103,103,103,103,
:domain:network-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:network-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,102,102,102,102,102,102,
:domain:network-contact:compileDebugKotlin,Number of lines analyzed,316,316,316,316,316,316,
:domain:network-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:network-contact:compileDebugKotlin,Analysis lines per second,727,660,748,661,903,825,
:domain:network-contact:compileDebugKotlin,Size of shrunk classpath snapshot,43.4,43.4,43,43,43,43,KB
:domain:network-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:network-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:network-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:network-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.5,4.22,3,3,6,13,ms
:domain:notification-contact:compileDebugKotlin,Load current classpath snapshot,4.54,5.14,4,5,8,9,ms
:domain:notification-contact:compileDebugKotlin,Compiler IR lowering,452.1,481.46,408,444,562,687,ms
:domain:notification-contact:compileDebugKotlin,Compiler backend,304.54,308.8,302,290,387,384,ms
:domain:notification-contact:compileDebugKotlin,Remove duplicate classes,4.24,4.34,4,5,7,8,ms
:domain:notification-contact:compileDebugKotlin,Run compilation,2798.24,2849.86,2718,2811,3430,3242,ms
:domain:notification-contact:compileDebugKotlin,Connect to Kotlin daemon,12.66,21.98,11,11,22,30,ms
:domain:notification-contact:compileDebugKotlin,Task action before worker execution,22.0,21.04,22,19,31,33,ms
:domain:notification-contact:compileDebugKotlin,Incremental compilation in daemon,2775.3,2828.92,2694,2791,3410,3224,ms
:domain:notification-contact:compileDebugKotlin,Calculate output size,1.5,1.46,1,1,3,3,ms
:domain:notification-contact:compileDebugKotlin,Compiler initialization time,66.66,65.14,65,64,88,92,ms
:domain:notification-contact:compileDebugKotlin,Clear jar cache,2.51,2.45,2,2,5,6,ms
:domain:notification-contact:compileDebugKotlin,Compiler translation to IR,962.54,916.06,924,908,1151,1103,ms
:domain:notification-contact:compileDebugKotlin,Sources compilation round,2608.66,2682.72,2542,2650,3175,3122,ms
:domain:notification-contact:compileDebugKotlin,Spent time before task action,43.92,41.16,43,41,69,60,ms
:domain:notification-contact:compileDebugKotlin,Run compilation in Gradle worker,2816.94,2878.42,2736,2879,3449,3260,ms
:domain:notification-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,31.14,30.16,22,29,54,49,ms
:domain:notification-contact:compileDebugKotlin,Compiler code analysis,629.7,720.0,616,707,777,878,ms
:domain:notification-contact:compileDebugKotlin,Start gradle worker,2.7,2.47,2,2,6,5,ms
:domain:notification-contact:compileDebugKotlin,Update caches,14.38,10.08,10,10,16,14,ms
:domain:notification-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,38.34,38.28,28,37,66,60,ms
:domain:notification-contact:compileDebugKotlin,Compiler code generation,757.14,790.72,725,761,924,1137,ms
:domain:notification-contact:compileDebugKotlin,Total Gradle task time,3001.88,3061.52,2928,3059,3620,3443,ms
:domain:notification-contact:compileDebugKotlin,Code generation lines per second,1046,1018,1046,997,1341,1362,
:domain:notification-contact:compileDebugKotlin,Size of classpath snapshot,5.6,5.6,6,6,6,6,MB
:domain:notification-contact:compileDebugKotlin,Total size of the cache directory,680.7,680.7,681,681,681,681,KB
:domain:notification-contact:compileDebugKotlin,Number of classpath entries,100,100,100,100,100,100,
:domain:notification-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:notification-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,99,99,99,99,99,99,
:domain:notification-contact:compileDebugKotlin,Number of lines analyzed,759,759,759,759,759,759,
:domain:notification-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:notification-contact:compileDebugKotlin,Analysis lines per second,1238,1081,1232,1073,1534,1313,
:domain:notification-contact:compileDebugKotlin,Size of shrunk classpath snapshot,43.5,43.6,44,44,44,44,KB
:domain:notification-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:notification-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:notification-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:notification-contact:compileDebugKotlin,Store build info,3.5,5.5,4,6,6,7,ms
:domain:notification-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.57,3.43,3,3,5,8,ms
:domain:notification-contact:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:domain:notification-contact:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:domain:playlist:compileDebugKotlin,Load current classpath snapshot,6.32,5.56,6,5,11,9,ms
